hit_date,device_id,gateway,hit_issue_id,hit_labels,hit_module,hit_severity,cu_id
2017-01-01 00:59:58,5,2,87,:ACL:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Optimization_Opportunity,wide_open_acl,0,3
2017-01-01 00:59:58,5,2,88,:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Botnet_Traffic_Filter:Automation:Diagnostic_Signature,botnet_updater_fails_ssl,0,3
2017-01-01 00:59:58,5,2,89,:Management_1:Optimization_Opportunity:Automation,Timestamp_logging_disabled_in_config,1,3
2017-01-01 00:59:58,5,2,90,:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Automation:Optimization_Opportunity,unused_config_module,1,3
2017-01-01 00:59:58,5,2,91,:Automation:CPU_1:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Optimization_Opportunity:Sham_Link,asa_high_cpu_Prod126,0,3
2017-01-01 00:59:58,5,2,92,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Memory,low_memory_Prod126,0,3
2017-01-01 00:59:58,5,2,93,:Automation:CPU_1:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Software_Failure,snmp_cpu_hog_Prod126,0,3
2017-01-01 00:59:58,5,2,94,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Configuration:Diagnostic_Signature:Prod6059_1:MPF:Optimization_Opportunity,infinite_conn_timeout_Prod126,0,3
2017-01-01 00:59:58,5,2,95,:Automation:Prod6052_FW_Appliance:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature,ip_audit_Prod126,0,3
2017-01-01 00:59:58,5,2,96,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Configuration:Diagnostic_Signature:Optimization_Opportunity:Routing,route_check_Prod126,0,3
2017-01-01 00:59:58,5,2,97,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Optimization_Opportunity,recommended_asa_security_best_practices,1,3
2017-01-01 00:59:58,5,2,98,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Management_1:Parser:Software,asa_non_release_signed_image,0,3
2017-01-01 00:59:58,5,2,99,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Prod6059_1:Failover:Parser:troubleshooting,failover_int_checks_Prod126,0,3
2017-01-01 00:59:58,5,2,100,:Automation:Bugs:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Interface:Parser:troubleshooting,Defect1,0,3
2017-01-01 00:59:58,5,2,101,:Automation:CPU_1:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Software_Failure,long_cpu_hog_Prod126,0,3
2017-01-01 00:59:58,5,2,102,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Traffic,significant_TCP_embryonic_connections_dropping,0,3
2017-01-01 00:59:58,5,2,103,:Security:Optimization_Opportunity:Automation,console_timeout_of_0,1,3
2017-01-01 00:59:58,5,2,104,:ACL:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Prod6059_1:Optimization_Opportunity,acl_element_count_Prod126,1,3
2017-01-01 00:59:58,5,2,105,:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Interface:Optimization_Opportunity:Traffic,throughput_calc_Prod126,1,3
2017-01-01 00:59:58,5,2,106,:Management_1:Optimization_Opportunity:Automation,Prod121_NTP_authentication_not_enabled,1,3
2017-01-01 00:59:58,5,2,107,:Application_Inspection:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Parser:Performance,Prod122_CX_IPS_performance_failover_problem_Defect2041_Prod126,0,3
2017-01-01 00:59:58,5,2,108,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Configuration:Diagnostic_Signature:Hardware_Limitation:Prod6060:Interface:Optimization_Opportunity,show_interface_output_checks_bv3,0,3
2017-01-01 00:59:58,5,2,109,:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Diagnostic_Signature:Management_1,configuration_locked_in_another_session,0,3
2017-01-01 00:59:58,5,2,110,:VPN:Optimization_Opportunity:Automation,Prod121_weak_encryption_hash_algorithms_in_use,1,3
2017-01-01 00:59:58,5,2,111,:Prod6023:Software_Failure:Automation,Prod121_version_without_the_Defect1682_fix_and_using_DTLS,1,3
2017-01-01 00:59:58,5,2,112,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,1,3
2017-01-01 00:59:58,5,2,113,:VPN:Optimization_Opportunity:Automation,crypto_hardware_accelerate_Prod333,1,3
2017-01-01 01:00:55,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 01:00:55,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 01:00:55,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 01:00:55,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 01:16:01,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 01:16:01,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 01:16:01,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 01:16:01,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 01:32:28,1,1,1,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Recommended_router_best_practices,1,1
2017-01-01 01:32:28,1,1,2,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Router_hardening_unused_services,1,1
2017-01-01 01:32:28,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 01:32:28,1,1,114,:Device_Hardening:Automation,Prod357_no_service_password_encryption,1,1
2017-01-01 01:32:28,1,1,2,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Router_hardening_unused_services,1,1
2017-01-01 01:32:28,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 01:32:28,1,1,2,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Router_hardening_unused_services,1,1
2017-01-01 01:32:28,1,1,3,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Recommended_security_best_practices,1,1
2017-01-01 01:32:28,1,1,2,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Router_hardening_unused_services,1,1
2017-01-01 01:32:28,1,1,115,:Automation:Device_Hardening:Diagnostic_Signature:Prod6060,Prod357_Type_7_Passwd_Used,1,1
2017-01-01 01:32:56,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 01:32:56,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 01:32:56,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 01:32:56,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 01:35:38,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 01:35:38,1,1,114,:Device_Hardening:Automation,Prod357_no_service_password_encryption,1,1
2017-01-01 01:35:38,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 01:46:05,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 01:46:05,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 01:46:05,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 01:46:05,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 02:00:59,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 02:00:59,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 02:00:59,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 02:00:59,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 02:15:56,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 02:15:56,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 02:15:56,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 02:15:56,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 02:31:02,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 02:31:02,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 02:31:02,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 02:31:02,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 02:46:03,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 02:46:03,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 02:46:03,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 02:46:03,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 03:00:58,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 03:00:58,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 03:00:58,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 03:00:58,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 03:15:59,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 03:15:59,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 03:15:59,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 03:15:59,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 03:31:04,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 03:31:04,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 03:31:04,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 03:31:04,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 03:46:01,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 03:46:01,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 03:46:01,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 03:46:01,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 04:01:03,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 04:01:03,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 04:01:03,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 04:01:03,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 04:15:58,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 04:15:58,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 04:15:58,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 04:15:58,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 04:31:04,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 04:31:04,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 04:31:04,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 04:31:04,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 04:46:04,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 04:46:04,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 04:46:04,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 04:46:04,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 05:01:01,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 05:01:01,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 05:01:01,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 05:01:01,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 05:15:58,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 05:15:58,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 05:15:58,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 05:15:58,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 05:31:01,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 05:31:01,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 05:31:01,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 05:31:01,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 05:46:03,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 05:46:03,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 05:46:03,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 05:46:03,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 06:01:01,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 06:01:01,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 06:01:01,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 06:01:01,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 06:16:01,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 06:16:01,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 06:16:01,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 06:16:01,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 06:31:06,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 06:31:06,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 06:31:06,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 06:31:06,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 06:46:13,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 06:46:13,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 06:46:13,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 06:46:13,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 07:00:58,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 07:00:58,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 07:00:58,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 07:00:58,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 07:19:05,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 07:19:05,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 07:19:05,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 07:19:05,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 07:31:01,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 07:31:01,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 07:31:01,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 07:31:01,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 07:46:06,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 07:46:06,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 07:46:06,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 07:46:06,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 08:01:07,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 08:01:07,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 08:01:07,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 08:01:07,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 08:16:01,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 08:16:01,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 08:16:01,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 08:16:01,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 08:31:02,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 08:31:02,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 08:31:02,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 08:31:02,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 08:46:09,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 08:46:09,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 08:46:09,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 08:46:09,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 09:01:03,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 09:01:03,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 09:01:03,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 09:01:03,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 09:16:02,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 09:16:02,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 09:16:02,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 09:16:02,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 09:31:03,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 09:31:03,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 09:31:03,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 09:31:03,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 09:46:12,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 09:46:12,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 09:46:12,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 09:46:12,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 10:15:55,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 10:15:55,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 10:15:55,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 10:15:55,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 10:33:05,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 10:33:05,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
2017-01-01 10:33:05,1,1,6,:Device_Hardening:Automation,Prod357_unencrypted_password_found,1,1
2017-01-01 10:33:05,1,1,7,:Device_Hardening:Automation:Diagnostic_Signature:Prod6060,Prod356_type_4_password_used,1,1
2017-01-01 10:46:14,1,1,8,:Device_Hardening:Automation,Prod357_Enable_Password,1,1
2017-01-01 10:46:14,1,1,4,:Automation:Prod6044_Prod6027_Prod6009_Series_Adaptive_Security_Appliances:Device_Hardening:Diagnostic_Signature:Prod6060:Parser:Management_1,telnet_input_enabled,0,1
